"inv_date","total","cus_name"
"2020-10-01 00:00:00+00",60300,"BZ"
"2020-10-01 00:00:00+00",5438,"CIRC"
"2020-10-01 00:00:00+00",1700,"Cisbio"
"2020-10-01 00:00:00+00",0,"Guangzhou Diqi Trading Co., Ltd"
"2020-10-01 00:00:00+00",35400,"HTA"
"2020-10-01 00:00:00+00",1800,"Immunotech"
"2020-10-01 00:00:00+00",43750,"IsoAid"
"2020-10-01 00:00:00+00",6900,"IsoSolutions - Chengdu"
"2020-10-01 00:00:00+00",11366,"IsoSolutions - Jaco"
"2020-10-01 00:00:00+00",11128,"IsoSolutions - Seeds Medical"
"2020-10-01 00:00:00+00",750,"Iso-Tex Diagnostics"
"2020-10-01 00:00:00+00",3600,"Laboratorios Bacon S.A."
"2020-10-01 00:00:00+00",900,"Mayo Clinic"
"2020-10-01 00:00:00+00",750,"MP Biomedicals"
"2020-10-01 00:00:00+00",7200,"PerkinElmer"
"2020-10-01 00:00:00+00",1800,"SesmaAb"
"2020-10-01 00:00:00+00",46000,"Shanghai Xinke"
"2020-10-01 00:00:00+00",0,"SolidPhase"
"2020-10-01 00:00:00+00",108750,"Theragenics"
"2020-11-01 00:00:00+00",12500,"Bard"
"2020-11-01 00:00:00+00",30800,"Bebig"
"2020-11-01 00:00:00+00",20000,"Best"
"2020-11-01 00:00:00+00",30150,"BZ"
"2020-11-01 00:00:00+00",12126,"CIRC"
"2020-11-01 00:00:00+00",1700,"Cisbio"
"2020-11-01 00:00:00+00",35400,"HTA"
"2020-11-01 00:00:00+00",35000,"IsoAid"
"2020-11-01 00:00:00+00",5750,"IsoSolutions - Chengdu"
"2020-11-01 00:00:00+00",11128,"IsoSolutions - Seeds Medical"
"2020-11-01 00:00:00+00",750,"Iso-Tex Diagnostics"
"2020-11-01 00:00:00+00",900,"Mayo Clinic"
"2020-11-01 00:00:00+00",750,"MP Biomedicals"
"2020-11-01 00:00:00+00",7200,"PerkinElmer"
"2020-11-01 00:00:00+00",0,"Platelet Immunology Lab"
"2020-11-01 00:00:00+00",11500,"Shanghai Xinke"
"2020-11-01 00:00:00+00",78750,"Theragenics"
"2020-11-01 00:00:00+00",750,"ViTrax"
"2020-12-01 00:00:00+00",12500,"Bard"
"2020-12-01 00:00:00+00",24200,"Bebig"
"2020-12-01 00:00:00+00",25000,"Best"
"2020-12-01 00:00:00+00",60300,"BZ"
"2020-12-01 00:00:00+00",18125,"CIRC"
"2020-12-01 00:00:00+00",1700,"Cisbio"
"2020-12-01 00:00:00+00",35400,"HTA"
"2020-12-01 00:00:00+00",1800,"Immunotech"
"2020-12-01 00:00:00+00",35000,"IsoAid"
"2020-12-01 00:00:00+00",750,"Iso-Tex Diagnostics"
"2020-12-01 00:00:00+00",3600,"Laboratorios Bacon S.A."
"2020-12-01 00:00:00+00",900,"Mayo Clinic"
"2020-12-01 00:00:00+00",750,"MP Biomedicals"
"2020-12-01 00:00:00+00",7200,"PerkinElmer"
"2020-12-01 00:00:00+00",1800,"SesmaAb"
"2020-12-01 00:00:00+00",57500,"Shanghai Xinke"
"2020-12-01 00:00:00+00",7800,"SolidPhase"
"2020-12-01 00:00:00+00",78750,"Theragenics"
"2021-01-01 00:00:00+00",900,"American Radiolabeled Chemicals"
"2021-01-01 00:00:00+00",26400,"Bebig"
"2021-01-01 00:00:00+00",20000,"Best"
"2021-01-01 00:00:00+00",45225,"BZ"
"2021-01-01 00:00:00+00",37500,"CIRC"
"2021-01-01 00:00:00+00",1700,"Cisbio"
"2021-01-01 00:00:00+00",70800,"HTA"
"2021-01-01 00:00:00+00",3600,"Immunotech"
"2021-01-01 00:00:00+00",35000,"IsoAid"
"2021-01-01 00:00:00+00",750,"Iso-Tex Diagnostics"
"2021-01-01 00:00:00+00",900,"Mayo Clinic"
"2021-01-01 00:00:00+00",750,"MP Biomedicals"
"2021-01-01 00:00:00+00",7200,"PerkinElmer"
"2021-01-01 00:00:00+00",1800,"SesmaAb"
"2021-01-01 00:00:00+00",60000,"Theragenics"
"2021-01-01 00:00:00+00",0,"Valliant Group"
"2021-02-01 00:00:00+00",12500,"Bard"
"2021-02-01 00:00:00+00",33000,"Bebig"
"2021-02-01 00:00:00+00",20000,"Best"
"2021-02-01 00:00:00+00",30150,"BZ"
"2021-02-01 00:00:00+00",0,"Chemical Engineering"
"2021-02-01 00:00:00+00",7250,"CIRC"
"2021-02-01 00:00:00+00",1700,"Cisbio"
"2021-02-01 00:00:00+00",23600,"HTA"
"2021-02-01 00:00:00+00",3600,"Immunotech"
"2021-02-01 00:00:00+00",26250,"IsoAid"
"2021-02-01 00:00:00+00",13640,"IsoSolutions - Jaco"
"2021-02-01 00:00:00+00",750,"Iso-Tex Diagnostics"
"2021-02-01 00:00:00+00",3600,"Laboratorios Bacon S.A."
"2021-02-01 00:00:00+00",900,"Mayo Clinic"
"2021-02-01 00:00:00+00",750,"MP Biomedicals"
"2021-02-01 00:00:00+00",7200,"PerkinElmer"
"2021-02-01 00:00:00+00",0,"Platelet Immunology Lab"
"2021-02-01 00:00:00+00",34500,"Shanghai Xinke"
"2021-02-01 00:00:00+00",0,"SolidPhase"
"2021-02-01 00:00:00+00",67500,"Theragenics"
"2021-02-01 00:00:00+00",0,"Valliant Group"
"2021-03-01 00:00:00+00",22000,"Bebig"
"2021-03-01 00:00:00+00",20000,"Best"
"2021-03-01 00:00:00+00",30150,"BZ"
"2021-03-01 00:00:00+00",13938,"CIRC"
"2021-03-01 00:00:00+00",1700,"Cisbio"
"2021-03-01 00:00:00+00",35400,"HTA"
"2021-03-01 00:00:00+00",1800,"Immunotech"
"2021-03-01 00:00:00+00",35000,"IsoAid"
"2021-03-01 00:00:00+00",3450,"IsoSolutions - Chengdu"
"2021-03-01 00:00:00+00",12503,"IsoSolutions - Jaco"
"2021-03-01 00:00:00+00",750,"Iso-Tex Diagnostics"
"2021-03-01 00:00:00+00",1250,"Jiangsu Huayi Technology Co. Ltd"
"2021-03-01 00:00:00+00",900,"Mayo Clinic"
"2021-03-01 00:00:00+00",750,"MP Biomedicals"
"2021-03-01 00:00:00+00",9360,"PerkinElmer"
"2021-03-01 00:00:00+00",1800,"SesmaAb"
"2021-03-01 00:00:00+00",34500,"Shanghai Xinke"
"2021-03-01 00:00:00+00",67500,"Theragenics"
"2021-03-01 00:00:00+00",900,"U of Georgetown"
"2021-04-01 00:00:00+00",30800,"Bebig"
"2021-04-01 00:00:00+00",25000,"Best"
"2021-04-01 00:00:00+00",80400,"BZ"
"2021-04-01 00:00:00+00",12688,"CIRC"
"2021-04-01 00:00:00+00",1700,"Cisbio"
"2021-04-01 00:00:00+00",29500,"HTA"
"2021-04-01 00:00:00+00",43750,"IsoAid"
"2021-04-01 00:00:00+00",8050,"IsoSolutions - Chengdu"
"2021-04-01 00:00:00+00","11366","IsoSolutions - Jaco"
"2021-04-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2021-04-01 00:00:00+00","1500","Iso-Tex Diagnostics"
"2021-04-01 00:00:00+00","900","Mayo Clinic"
"2021-04-01 00:00:00+00","0","Molecular Medicine"
"2021-04-01 00:00:00+00","750","MP Biomedicals"
"2021-04-01 00:00:00+00","6240","PerkinElmer"
"2021-04-01 00:00:00+00","1800","SesmaAb"
"2021-04-01 00:00:00+00","34500","Shanghai Xinke"
"2021-04-01 00:00:00+00","0","SolidPhase"
"2021-04-01 00:00:00+00","86250","Theragenics"
"2021-05-01 00:00:00+00","19800","Bebig"
"2021-05-01 00:00:00+00","20000","Best"
"2021-05-01 00:00:00+00","72360","BZ"
"2021-05-01 00:00:00+00","12126","CIRC"
"2021-05-01 00:00:00+00","1700","Cisbio"
"2021-05-01 00:00:00+00","23600","HTA"
"2021-05-01 00:00:00+00","3600","Immunotech"
"2021-05-01 00:00:00+00","35000","IsoAid"
"2021-05-01 00:00:00+00","6900","IsoSolutions - Chengdu"
"2021-05-01 00:00:00+00","900","Mayo Clinic"
"2021-05-01 00:00:00+00","1500","MP Biomedicals"
"2021-05-01 00:00:00+00","6240","PerkinElmer"
"2021-05-01 00:00:00+00","0","Platelet Immunology Lab"
"2021-05-01 00:00:00+00","1800","SesmaAb"
"2021-05-01 00:00:00+00","34500","Shanghai Xinke"
"2021-05-01 00:00:00+00","67500","Theragenics"
"2021-05-01 00:00:00+00","750","ViTrax"
"2021-06-01 00:00:00+00","900","American Radiolabeled Chemicals"
"2021-06-01 00:00:00+00","28600","Bebig"
"2021-06-01 00:00:00+00","25000","Best"
"2021-06-01 00:00:00+00","66330","BZ"
"2021-06-01 00:00:00+00","11176","CIRC"
"2021-06-01 00:00:00+00","850","Cisbio"
"2021-06-01 00:00:00+00","70800","HTA"
"2021-06-01 00:00:00+00","3600","Immunotech"
"2021-06-01 00:00:00+00","35000","IsoAid"
"2021-06-01 00:00:00+00","4600","IsoSolutions - Chengdu"
"2021-06-01 00:00:00+00","5683","IsoSolutions - Jaco"
"2021-06-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2021-06-01 00:00:00+00","1500","Iso-Tex Diagnostics"
"2021-06-01 00:00:00+00","900","Mayo Clinic"
"2021-06-01 00:00:00+00","750","MP Biomedicals"
"2021-06-01 00:00:00+00","6240","PerkinElmer"
"2021-06-01 00:00:00+00","1800","SesmaAb"
"2021-06-01 00:00:00+00","46000","Shanghai Xinke"
"2021-06-01 00:00:00+00","0","SolidPhase"
"2021-06-01 00:00:00+00","82500","Theragenics"
"2021-07-01 00:00:00+00","24200","Bebig"
"2021-07-01 00:00:00+00","20000","Best"
"2021-07-01 00:00:00+00","40200","BZ"
"2021-07-01 00:00:00+00","0","Chemical Engineering"
"2021-07-01 00:00:00+00","5738","CIRC"
"2021-07-01 00:00:00+00","1700","Cisbio"
"2021-07-01 00:00:00+00","23600","HTA"
"2021-07-01 00:00:00+00","3600","Immunotech"
"2021-07-01 00:00:00+00","35000","IsoAid"
"2021-07-01 00:00:00+00","11366","IsoSolutions - Jaco"
"2021-07-01 00:00:00+00","11633","IsoSolutions - Seeds Medical"
"2021-07-01 00:00:00+00","1800","Mayo Clinic"
"2021-07-01 00:00:00+00","750","MP Biomedicals"
"2021-07-01 00:00:00+00","9360","PerkinElmer"
"2021-07-01 00:00:00+00","34500","Shanghai Xinke"
"2021-07-01 00:00:00+00","0","SolidPhase"
"2021-07-01 00:00:00+00","48750","Theragenics"
"2021-08-01 00:00:00+00","19800","Bebig"
"2021-08-01 00:00:00+00","20000","Best"
"2021-08-01 00:00:00+00","45225","BZ"
"2021-08-01 00:00:00+00","6988","CIRC"
"2021-08-01 00:00:00+00","1700","Cisbio"
"2021-08-01 00:00:00+00","59000","HTA"
"2021-08-01 00:00:00+00","1800","Immunotech"
"2021-08-01 00:00:00+00","35000","IsoAid"
"2021-08-01 00:00:00+00","6900","IsoSolutions - Chengdu"
"2021-08-01 00:00:00+00","12503","IsoSolutions - Jaco"
"2021-08-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2021-08-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2021-08-01 00:00:00+00","3600","Laboratorios Bacon S.A."
"2021-08-01 00:00:00+00","750","MP Biomedicals"
"2021-08-01 00:00:00+00","6240","PerkinElmer"
"2021-08-01 00:00:00+00","0","Platelet Immunology Lab"
"2021-08-01 00:00:00+00","1800","SesmaAb"
"2021-08-01 00:00:00+00","23000","Shanghai Xinke"
"2021-08-01 00:00:00+00","67500","Theragenics"
"2021-09-01 00:00:00+00","900","American Radiolabeled Chemicals"
"2021-09-01 00:00:00+00","39600","Bebig"
"2021-09-01 00:00:00+00","20000","Best"
"2021-09-01 00:00:00+00","30150","BZ"
"2021-09-01 00:00:00+00","11476","CIRC"
"2021-09-01 00:00:00+00","1700","Cisbio"
"2021-09-01 00:00:00+00","3600","Immunotech"
"2021-09-01 00:00:00+00","26250","IsoAid"
"2021-09-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2021-09-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2021-09-01 00:00:00+00","1250","Jiangsu Huayi Technology Co. Ltd"
"2021-09-01 00:00:00+00","900","Mayo Clinic"
"2021-09-01 00:00:00+00","750","MP Biomedicals"
"2021-09-01 00:00:00+00","6240","PerkinElmer"
"2021-09-01 00:00:00+00","1800","SesmaAb"
"2021-09-01 00:00:00+00","11500","Shanghai Xinke"
"2021-09-01 00:00:00+00","0","SolidPhase"
"2021-09-01 00:00:00+00","67500","Theragenics"
"2021-10-01 00:00:00+00","22000","Bebig"
"2021-10-01 00:00:00+00","25000","Best"
"2021-10-01 00:00:00+00","58290","BZ"
"2021-10-01 00:00:00+00","12726","CIRC"
"2021-10-01 00:00:00+00","850","Cisbio"
"2021-10-01 00:00:00+00","900","DIAsource Immunoassays"
"2021-10-01 00:00:00+00","4332","ESR Foundation"
"2021-10-01 00:00:00+00","47200","HTA"
"2021-10-01 00:00:00+00","3600","Immunotech"
"2021-10-01 00:00:00+00","43750","IsoAid"
"2021-10-01 00:00:00+00","5750","IsoSolutions - Chengdu"
"2021-10-01 00:00:00+00","-2600","IsoSolutions - Seeds Medical"
"2021-10-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2021-10-01 00:00:00+00","900","Mayo Clinic"
"2021-10-01 00:00:00+00","750","MP Biomedicals"
"2021-10-01 00:00:00+00","6240","PerkinElmer"
"2021-10-01 00:00:00+00","1800","SesmaAb"
"2021-10-01 00:00:00+00","23000","Shanghai Xinke"
"2021-10-01 00:00:00+00","93750","Theragenics"
"2021-10-01 00:00:00+00","1050","U of Georgetown"
"2021-11-01 00:00:00+00","24200","Bebig"
"2021-11-01 00:00:00+00","20000","Best"
"2021-11-01 00:00:00+00","45225","BZ"
"2021-11-01 00:00:00+00","13388","CIRC"
"2021-11-01 00:00:00+00","2550","Cisbio"
"2021-11-01 00:00:00+00","23600","HTA"
"2021-11-01 00:00:00+00","1800","Immunotech"
"2021-11-01 00:00:00+00","35000","IsoAid"
"2021-11-01 00:00:00+00","5750","IsoSolutions - Chengdu"
"2021-11-01 00:00:00+00","5683","IsoSolutions - Jaco"
"2021-11-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2021-11-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2021-11-01 00:00:00+00","900","Mayo Clinic"
"2021-11-01 00:00:00+00","750","MP Biomedicals"
"2021-11-01 00:00:00+00","6240","PerkinElmer"
"2021-11-01 00:00:00+00","0","Platelet Immunology Lab"
"2021-11-01 00:00:00+00","34500","Shanghai Xinke"
"2021-11-01 00:00:00+00","9100","SolidPhase"
"2021-11-01 00:00:00+00","65000","Theragenics"
"2021-11-01 00:00:00+00","750","ViTrax"
"2021-12-01 00:00:00+00","900","American Radiolabeled Chemicals"
"2021-12-01 00:00:00+00","24200","Bebig"
"2021-12-01 00:00:00+00","27500","Best"
"2021-12-01 00:00:00+00","50250","BZ"
"2021-12-01 00:00:00+00","21488","CIRC"
"2021-12-01 00:00:00+00","1700","Cisbio"
"2021-12-01 00:00:00+00","47200","HTA"
"2021-12-01 00:00:00+00","1800","Immunotech"
"2021-12-01 00:00:00+00","26250","IsoAid"
"2021-12-01 00:00:00+00","13800","IsoSolutions - Chengdu"
"2021-12-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2021-12-01 00:00:00+00","900","Mayo Clinic"
"2021-12-01 00:00:00+00","750","MP Biomedicals"
"2021-12-01 00:00:00+00","6240","PerkinElmer"
"2021-12-01 00:00:00+00","1800","SesmaAb"
"2021-12-01 00:00:00+00","23000","Shanghai Xinke"
"2021-12-01 00:00:00+00","90000","Theragenics"
"2022-01-01 00:00:00+00","24200","Bebig"
"2022-01-01 00:00:00+00","200","Best"
"2022-01-01 00:00:00+00","40200","BZ"
"2022-01-01 00:00:00+00","26775","CIRC"
"2022-01-01 00:00:00+00","1800","Cisbio"
"2022-01-01 00:00:00+00","900","Curium US"
"2022-01-01 00:00:00+00","23600","HTA"
"2022-01-01 00:00:00+00","3600","Immunotech"
"2022-01-01 00:00:00+00","35000","IsoAid"
"2022-01-01 00:00:00+00","5750","IsoSolutions - Chengdu"
"2022-01-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-01-01 00:00:00+00","0","Material Science & Engineering"
"2022-01-01 00:00:00+00","900","Mayo Clinic"
"2022-01-01 00:00:00+00","750","MP Biomedicals"
"2022-01-01 00:00:00+00","9360","PerkinElmer"
"2022-01-01 00:00:00+00","1800","SesmaAb"
"2022-01-01 00:00:00+00","23000","Shanghai Xinke"
"2022-01-01 00:00:00+00","0","SolidPhase"
"2022-01-01 00:00:00+00","56250","Theragenics"
"2022-01-01 00:00:00+00","0","Valliant Group"
"2022-02-01 00:00:00+00","24200","Bebig"
"2022-02-01 00:00:00+00","200","Best"
"2022-02-01 00:00:00+00","28140","BZ"
"2022-02-01 00:00:00+00","8901","CIRC"
"2022-02-01 00:00:00+00","1800","Cisbio"
"2022-02-01 00:00:00+00","29500","HTA"
"2022-02-01 00:00:00+00","3600","Immunotech"
"2022-02-01 00:00:00+00","35000","IsoAid"
"2022-02-01 00:00:00+00","5750","IsoSolutions - Chengdu"
"2022-02-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-02-01 00:00:00+00","900","Mayo Clinic"
"2022-02-01 00:00:00+00","750","MP Biomedicals"
"2022-02-01 00:00:00+00","6240","PerkinElmer"
"2022-02-01 00:00:00+00","0","Platelet Immunology Lab"
"2022-02-01 00:00:00+00","1800","SesmaAb"
"2022-02-01 00:00:00+00","33925","Shanghai Xinke"
"2022-02-01 00:00:00+00","1300","SolidPhase"
"2022-02-01 00:00:00+00","65775","Theragenics"
"2022-02-01 00:00:00+00","0","Valliant Group"
"2022-03-01 00:00:00+00","24200","Bebig"
"2022-03-01 00:00:00+00","200","Best"
"2022-03-01 00:00:00+00","40200","BZ"
"2022-03-01 00:00:00+00","15300","CIRC"
"2022-03-01 00:00:00+00","1800","Cisbio"
"2022-03-01 00:00:00+00","23600","HTA"
"2022-03-01 00:00:00+00","3600","Immunotech"
"2022-03-01 00:00:00+00","35000","IsoAid"
"2022-03-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2022-03-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-03-01 00:00:00+00","0","Material Science & Engineering"
"2022-03-01 00:00:00+00","900","Mayo Clinic"
"2022-03-01 00:00:00+00","750","MP Biomedicals"
"2022-03-01 00:00:00+00","6240","PerkinElmer"
"2022-03-01 00:00:00+00","34500","Shanghai Xinke"
"2022-03-01 00:00:00+00","0","SolidPhase"
"2022-03-01 00:00:00+00","19200","Theragenics"
"2022-03-01 00:00:00+00","150","U of Georgetown"
"2022-03-01 00:00:00+00","0","Valliant Group"
"2022-03-01 00:00:00+00","1250","Van Overeem"
"2022-04-01 00:00:00+00","24200","Bebig"
"2022-04-01 00:00:00+00","250","Best"
"2022-04-01 00:00:00+00","40200","BZ"
"2022-04-01 00:00:00+00","14638","CIRC"
"2022-04-01 00:00:00+00","2700","Cisbio"
"2022-04-01 00:00:00+00","23600","HTA"
"2022-04-01 00:00:00+00","3600","Immunotech"
"2022-04-01 00:00:00+00","43750","IsoAid"
"2022-04-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-04-01 00:00:00+00","900","Mayo Clinic"
"2022-04-01 00:00:00+00","750","MP Biomedicals"
"2022-04-01 00:00:00+00","6240","PerkinElmer"
"2022-04-01 00:00:00+00","1800","SesmaAb"
"2022-04-01 00:00:00+00","11500","Shanghai Xinke"
"2022-04-01 00:00:00+00","37950","Theragenics"
"2022-04-01 00:00:00+00","1250","Van Overeem"
"2022-05-01 00:00:00+00","900","American Radiolabeled Chemicals"
"2022-05-01 00:00:00+00","24200","Bebig"
"2022-05-01 00:00:00+00","200","Best"
"2022-05-01 00:00:00+00","20100","BZ"
"2022-05-01 00:00:00+00","13388","CIRC"
"2022-05-01 00:00:00+00","53100","HTA"
"2022-05-01 00:00:00+00","1800","Immunotech"
"2022-05-01 00:00:00+00","35000","IsoAid"
"2022-05-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2022-05-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-05-01 00:00:00+00","0","Material Science & Engineering"
"2022-05-01 00:00:00+00","900","Mayo Clinic"
"2022-05-01 00:00:00+00","1500","MP Biomedicals"
"2022-05-01 00:00:00+00","6240","PerkinElmer"
"2022-05-01 00:00:00+00","0","Platelet Immunology Lab"
"2022-05-01 00:00:00+00","11730","Shanghai Xinke"
"2022-05-01 00:00:00+00","0","SolidPhase"
"2022-05-01 00:00:00+00","67650","Theragenics"
"2022-05-01 00:00:00+00","0","Valliant Group"
"2022-05-01 00:00:00+00","2500","Van Overeem"
"2022-05-01 00:00:00+00","750","ViTrax"
"2022-06-01 00:00:00+00","12500","Bard"
"2022-06-01 00:00:00+00","26400","Bebig"
"2022-06-01 00:00:00+00","250","Best"
"2022-06-01 00:00:00+00","50250","BZ"
"2022-06-01 00:00:00+00","11476","CIRC"
"2022-06-01 00:00:00+00","3600","Immunotech"
"2022-06-01 00:00:00+00","43750","IsoAid"
"2022-06-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-06-01 00:00:00+00","3600","Laboratorios Bacon S.A."
"2022-06-01 00:00:00+00","900","Mayo Clinic"
"2022-06-01 00:00:00+00","0","Mechanical Engineering, Dept of"
"2022-06-01 00:00:00+00","0","Molecular Medicine"
"2022-06-01 00:00:00+00","750","MP Biomedicals"
"2022-06-01 00:00:00+00","6240","PerkinElmer"
"2022-06-01 00:00:00+00","1800","SesmaAb"
"2022-06-01 00:00:00+00","11730","Shanghai Xinke"
"2022-06-01 00:00:00+00","0","SolidPhase"
"2022-06-01 00:00:00+00","56550","Theragenics"
"2022-06-01 00:00:00+00","1250","Van Overeem"
"2022-07-01 00:00:00+00","12500","Bard"
"2022-07-01 00:00:00+00","26400","Bebig"
"2022-07-01 00:00:00+00","2700","Best"
"2022-07-01 00:00:00+00","40200","BZ"
"2022-07-01 00:00:00+00","16263","CIRC"
"2022-07-01 00:00:00+00","35400","HTA"
"2022-07-01 00:00:00+00","1800","Immunotech"
"2022-07-01 00:00:00+00","26250","IsoAid"
"2022-07-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-07-01 00:00:00+00","1800","Mayo Clinic"
"2022-07-01 00:00:00+00","750","MP Biomedicals"
"2022-07-01 00:00:00+00","9360","PerkinElmer"
"2022-07-01 00:00:00+00","0","Platelet Immunology Lab"
"2022-07-01 00:00:00+00","60900","Shanghai Xinke"
"2022-07-01 00:00:00+00","56400","Theragenics"
"2022-07-01 00:00:00+00","0","Valliant Group"
"2022-07-01 00:00:00+00","1250","Van Overeem"
"2022-08-01 00:00:00+00","12500","Bard"
"2022-08-01 00:00:00+00","24200","Bebig"
"2022-08-01 00:00:00+00","200","Best"
"2022-08-01 00:00:00+00","26130","BZ"
"2022-08-01 00:00:00+00","11476","CIRC"
"2022-08-01 00:00:00+00","29500","HTA"
"2022-08-01 00:00:00+00","5400","Immunotech"
"2022-08-01 00:00:00+00","35000","IsoAid"
"2022-08-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2022-08-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-08-01 00:00:00+00","3600","Laboratorios Bacon S.A."
"2022-08-01 00:00:00+00","0","Material Science & Engineering"
"2022-08-01 00:00:00+00","750","MP Biomedicals"
"2022-08-01 00:00:00+00","6240","PerkinElmer"
"2022-08-01 00:00:00+00","1800","SesmaAb"
"2022-08-01 00:00:00+00","46000","Shanghai Xinke"
"2022-08-01 00:00:00+00","0","SolidPhase"
"2022-08-01 00:00:00+00","19050","Theragenics"
"2022-08-01 00:00:00+00","2500","Van Overeem"
"2022-09-01 00:00:00+00","12500","Bard"
"2022-09-01 00:00:00+00","24200","Bebig"
"2022-09-01 00:00:00+00","250","Best"
"2022-09-01 00:00:00+00","40200","BZ"
"2022-09-01 00:00:00+00","0","Chemical Engineering"
"2022-09-01 00:00:00+00","17213","CIRC"
"2022-09-01 00:00:00+00","23600","HTA"
"2022-09-01 00:00:00+00","1800","Immunotech"
"2022-09-01 00:00:00+00","43750","IsoAid"
"2022-09-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2022-09-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-09-01 00:00:00+00","4500","Mayo Clinic"
"2022-09-01 00:00:00+00","750","MP Biomedicals"
"2022-09-01 00:00:00+00","6240","PerkinElmer"
"2022-09-01 00:00:00+00","23000","Shanghai Xinke"
"2022-09-01 00:00:00+00","75150","Theragenics"
"2022-09-01 00:00:00+00","870","U of Georgetown"
"2022-09-01 00:00:00+00","1250","Van Overeem"
"2022-10-01 00:00:00+00","900","American Radiolabeled Chemicals"
"2022-10-01 00:00:00+00","28600","Bebig"
"2022-10-01 00:00:00+00","200","Best"
"2022-10-01 00:00:00+00","40200","BZ"
"2022-10-01 00:00:00+00","14013","CIRC"
"2022-10-01 00:00:00+00","23600","HTA"
"2022-10-01 00:00:00+00","3600","Immunotech"
"2022-10-01 00:00:00+00","17500","IsoAid"
"2022-10-01 00:00:00+00","5750","IsoSolutions - Yunke"
"2022-10-01 00:00:00+00","750","Iso-Tex Diagnostics"
"2022-10-01 00:00:00+00","0","Material Science & Engineering"
"2022-10-01 00:00:00+00","750","MP Biomedicals"
"2022-10-01 00:00:00+00","6240","PerkinElmer"
"2022-10-01 00:00:00+00","0","Platelet Immunology Lab"
"2022-10-01 00:00:00+00","1800","SesmaAb"
"2022-10-01 00:00:00+00","11730","Shanghai Xinke"
"2022-10-01 00:00:00+00","0","SolidPhase"
"2022-10-01 00:00:00+00","56250","Theragenics"
"2022-10-01 00:00:00+00","1250","Van Overeem"
"2022-11-01 00:00:00+00","12500","Bard"
"2022-11-01 00:00:00+00","24200","Bebig"
"2022-11-01 00:00:00+00","200","Best"
"2022-11-01 00:00:00+00","40200","BZ"
"2022-11-01 00:00:00+00","21038","CIRC"
"2022-11-01 00:00:00+00","23600","HTA"
"2022-11-01 00:00:00+00","3600","Immunotech"
"2022-11-01 00:00:00+00","35000","IsoAid"
"2022-11-01 00:00:00+00","23268","IsoSolutions - Seeds Medical"
"2022-11-01 00:00:00+00","5750","IsoSolutions - Yunke"
"2022-11-01 00:00:00+00","1500","Iso-Tex Diagnostics"
"2022-11-01 00:00:00+00","3600","Laboratorios Bacon S.A."
"2022-11-01 00:00:00+00","900","Mayo Clinic"
"2022-11-01 00:00:00+00","750","MP Biomedicals"
"2022-11-01 00:00:00+00","6240","PerkinElmer"
"2022-11-01 00:00:00+00","0","Platelet Immunology Lab"
"2022-11-01 00:00:00+00","34500","Shanghai Xinke"
"2022-11-01 00:00:00+00","50150","Theragenics"
"2022-11-01 00:00:00+00","0","Valliant Group"
"2022-11-01 00:00:00+00","1250","Van Overeem"
"2022-11-01 00:00:00+00","750","ViTrax"
"2022-12-01 00:00:00+00","8750","Bard"
"2022-12-01 00:00:00+00","28600","Bebig"
"2022-12-01 00:00:00+00","250","Best"
"2022-12-01 00:00:00+00","40200","BZ"
"2022-12-01 00:00:00+00","41450","CIRC"
"2022-12-01 00:00:00+00","23600","HTA"
"2022-12-01 00:00:00+00","1800","Immunotech"
"2022-12-01 00:00:00+00","35000","IsoAid"
"2022-12-01 00:00:00+00","35246","IsoSolutions - Seeds Medical"
"2022-12-01 00:00:00+00","1500","Iso-Tex Diagnostics"
"2022-12-01 00:00:00+00","0","Material Science & Engineering"
"2022-12-01 00:00:00+00","900","Mayo Clinic"
"2022-12-01 00:00:00+00","750","MP Biomedicals"
"2022-12-01 00:00:00+00","9360","PerkinElmer"
"2022-12-01 00:00:00+00","1800","SesmaAb"
"2022-12-01 00:00:00+00","34500","Shanghai Xinke"
"2022-12-01 00:00:00+00","7800","SolidPhase"
