	inv_date	ci_shipped	cus_name
1741	2020-02-01 00:00:00+00:00	9.0	PerkinElmer
1742	2020-02-01 00:00:00+00:00		Platelet Immunology Lab
1743	2020-02-01 00:00:00+00:00	2.0	SesmaAb
1744	2020-02-01 00:00:00+00:00	25.0	Shanghai Xinke
1745	2020-02-01 00:00:00+00:00	75.0	Theragenics
1746	2020-03-01 00:00:00+00:00		American Radiolabeled Chemicals
1747	2020-03-01 00:00:00+00:00	10.0	Bard
1748	2020-03-01 00:00:00+00:00	26.0	Bebig
1749	2020-03-01 00:00:00+00:00	20.0	Best
1750	2020-03-01 00:00:00+00:00	2.0	Cisbio
1751	2020-03-01 00:00:00+00:00	0.0	Guangzhou Diqi Trading Co., Ltd
1752	2020-03-01 00:00:00+00:00	40.0	HTA
1753	2020-03-01 00:00:00+00:00	40.0	IsoAid
1754	2020-03-01 00:00:00+00:00	7.0	IsoSolutions - Chengdu
1755	2020-03-01 00:00:00+00:00	6.0	IsoSolutions - Jaco
1756	2020-03-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
1757	2020-03-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1758	2020-03-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1759	2020-03-01 00:00:00+00:00	1.0	Mayo Clinic
1760	2020-03-01 00:00:00+00:00	1.0	MP Biomedicals
1761	2020-03-01 00:00:00+00:00	12.0	PerkinElmer
1762	2020-03-01 00:00:00+00:00	25.0	Shanghai Xinke
1763	2020-03-01 00:00:00+00:00	0.0	SolidPhase
1764	2020-03-01 00:00:00+00:00	75.0	Theragenics
1765	2020-03-01 00:00:00+00:00		Valliant Group
1766	2020-04-01 00:00:00+00:00	10.0	Bard
1767	2020-04-01 00:00:00+00:00	26.0	Bebig
1768	2020-04-01 00:00:00+00:00	12.0	Best
1769	2020-04-01 00:00:00+00:00	35.0	BZ
1770	2020-04-01 00:00:00+00:00	7.0	CIRC
1771	2020-04-01 00:00:00+00:00	2.0	Cisbio
1772	2020-04-01 00:00:00+00:00	0.0	HTA
1773	2020-04-01 00:00:00+00:00	2.0	Immunotech
1774	2020-04-01 00:00:00+00:00	40.0	IsoAid
1775	2020-04-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1776	2020-04-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
1777	2020-04-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1778	2020-04-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1779	2020-04-01 00:00:00+00:00	1.0	Mayo Clinic
1780	2020-04-01 00:00:00+00:00	1.0	MP Biomedicals
1781	2020-04-01 00:00:00+00:00	6.0	PerkinElmer
1782	2020-04-01 00:00:00+00:00	2.0	SesmaAb
1783	2020-04-01 00:00:00+00:00	40.0	Shanghai Xinke
1784	2020-04-01 00:00:00+00:00	12.0	Theragenics
1785	2020-05-01 00:00:00+00:00	16.0	Bebig
1786	2020-05-01 00:00:00+00:00	15.0	Best
1787	2020-05-01 00:00:00+00:00	30.0	BZ
1788	2020-05-01 00:00:00+00:00	6.0	CIRC
1789	2020-05-01 00:00:00+00:00	2.0	Cisbio
1790	2020-05-01 00:00:00+00:00	30.0	HTA
1791	2020-05-01 00:00:00+00:00	3.0	Immunotech
1792	2020-05-01 00:00:00+00:00	40.0	IsoAid
1793	2020-05-01 00:00:00+00:00	8.0	IsoSolutions - Chengdu
1794	2020-05-01 00:00:00+00:00	30.0	IsoSolutions - Seeds Medical
1795	2020-05-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1796	2020-05-01 00:00:00+00:00	1.0	Mayo Clinic
1797	2020-05-01 00:00:00+00:00	1.0	MP Biomedicals
1798	2020-05-01 00:00:00+00:00	6.0	PerkinElmer
1799	2020-05-01 00:00:00+00:00		Platelet Immunology Lab
1800	2020-05-01 00:00:00+00:00	2.0	SesmaAb
1801	2020-05-01 00:00:00+00:00	30.0	Shanghai Xinke
1802	2020-05-01 00:00:00+00:00		SolidPhase
1803	2020-05-01 00:00:00+00:00	51.0	Theragenics
1804	2020-06-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1805	2020-06-01 00:00:00+00:00	34.0	Bebig
1806	2020-06-01 00:00:00+00:00	14.0	Best
1807	2020-06-01 00:00:00+00:00	35.0	BZ
1808	2020-06-01 00:00:00+00:00	9.0	CIRC
1809	2020-06-01 00:00:00+00:00	2.0	Cisbio
1810	2020-06-01 00:00:00+00:00	30.0	HTA
1811	2020-06-01 00:00:00+00:00	40.0	IsoAid
1812	2020-06-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
1813	2020-06-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1814	2020-06-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1815	2020-06-01 00:00:00+00:00	1.0	Mayo Clinic
1816	2020-06-01 00:00:00+00:00	2.0	MP Biomedicals
1817	2020-06-01 00:00:00+00:00	2.0	PerkinElmer
1818	2020-06-01 00:00:00+00:00	30.0	Shanghai Xinke
1819	2020-06-01 00:00:00+00:00	75.0	Theragenics
1820	2020-07-01 00:00:00+00:00	10.0	Bard
1821	2020-07-01 00:00:00+00:00	28.0	Bebig
1822	2020-07-01 00:00:00+00:00	20.0	Best
1823	2020-07-01 00:00:00+00:00	55.0	BZ
1824	2020-07-01 00:00:00+00:00		Chemistry, Dept of
1825	2020-07-01 00:00:00+00:00	4.0	CIRC
1826	2020-07-01 00:00:00+00:00	1.0	Cisbio
1827	2020-07-01 00:00:00+00:00	40.0	HTA
1828	2020-07-01 00:00:00+00:00	2.0	Immunotech
1829	2020-07-01 00:00:00+00:00	35.0	IsoAid
1830	2020-07-01 00:00:00+00:00	12.0	IsoSolutions - Chengdu
1831	2020-07-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1832	2020-07-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1833	2020-07-01 00:00:00+00:00	2.0	Mayo Clinic
1834	2020-07-01 00:00:00+00:00	1.0	MP Biomedicals
1835	2020-07-01 00:00:00+00:00	7.0	PerkinElmer
1836	2020-07-01 00:00:00+00:00		Platelet Immunology Lab
1837	2020-07-01 00:00:00+00:00	2.0	SesmaAb
1838	2020-07-01 00:00:00+00:00	40.0	Shanghai Xinke
1839	2020-07-01 00:00:00+00:00	0.0	SolidPhase
1840	2020-07-01 00:00:00+00:00	93.0	Theragenics
1841	2020-07-01 00:00:00+00:00	1.0	ViTrax
1842	2020-08-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1843	2020-08-01 00:00:00+00:00	26.0	Bebig
1844	2020-08-01 00:00:00+00:00	16.0	Best
1845	2020-08-01 00:00:00+00:00	25.0	BZ
1846	2020-08-01 00:00:00+00:00	5.0	CIRC
1847	2020-08-01 00:00:00+00:00	2.0	Cisbio
1848	2020-08-01 00:00:00+00:00	70.0	HTA
1849	2020-08-01 00:00:00+00:00	28.0	IsoAid
1850	2020-08-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1851	2020-08-01 00:00:00+00:00	30.0	IsoSolutions - Seeds Medical
1852	2020-08-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1853	2020-08-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1854	2020-08-01 00:00:00+00:00	1.0	MP Biomedicals
1855	2020-08-01 00:00:00+00:00	6.0	PerkinElmer
1856	2020-08-01 00:00:00+00:00		Platelet Immunology Lab
1857	2020-08-01 00:00:00+00:00	2.0	SesmaAb
1858	2020-08-01 00:00:00+00:00	20.0	Shanghai Xinke
1859	2020-08-01 00:00:00+00:00	0.0	SolidPhase
1860	2020-08-01 00:00:00+00:00	54.0	Theragenics
1861	2020-09-01 00:00:00+00:00	24.0	Bebig
1862	2020-09-01 00:00:00+00:00	16.0	Best
1863	2020-09-01 00:00:00+00:00	35.0	BZ
1864	2020-09-01 00:00:00+00:00	7.0	CIRC
1865	2020-09-01 00:00:00+00:00	1.0	Cisbio
1866	2020-09-01 00:00:00+00:00	28.0	IsoAid
1867	2020-09-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
1868	2020-09-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1869	2020-09-01 00:00:00+00:00	1.0	Mayo Clinic
1870	2020-09-01 00:00:00+00:00		Molecular Medicine
1871	2020-09-01 00:00:00+00:00	1.0	MP Biomedicals
1872	2020-09-01 00:00:00+00:00	6.0	PerkinElmer
1873	2020-09-01 00:00:00+00:00	2.0	SesmaAb
1874	2020-09-01 00:00:00+00:00	20.0	Shanghai Xinke
1875	2020-09-01 00:00:00+00:00	72.0	Theragenics
1876	2020-09-01 00:00:00+00:00		Valliant Group
1877	2020-10-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1878	2020-10-01 00:00:00+00:00	10.0	Bard
1879	2020-10-01 00:00:00+00:00	22.0	Bebig
1880	2020-10-01 00:00:00+00:00	20.0	Best
1881	2020-10-01 00:00:00+00:00	30.0	BZ
1882	2020-10-01 00:00:00+00:00	4.0	CIRC
1883	2020-10-01 00:00:00+00:00	2.0	Cisbio
1884	2020-10-01 00:00:00+00:00	0.0	Guangzhou Diqi Trading Co., Ltd
1885	2020-10-01 00:00:00+00:00	30.0	HTA
1886	2020-10-01 00:00:00+00:00	2.0	Immunotech
1887	2020-10-01 00:00:00+00:00	35.0	IsoAid
1888	2020-10-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1889	2020-10-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
1890	2020-10-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
1891	2020-10-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1892	2020-10-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1893	2020-10-01 00:00:00+00:00	1.0	Mayo Clinic
1894	2020-10-01 00:00:00+00:00	1.0	MP Biomedicals
1895	2020-10-01 00:00:00+00:00	6.0	PerkinElmer
1896	2020-10-01 00:00:00+00:00	2.0	SesmaAb
1897	2020-10-01 00:00:00+00:00	40.0	Shanghai Xinke
1898	2020-10-01 00:00:00+00:00	0.0	SolidPhase
1899	2020-10-01 00:00:00+00:00	87.0	Theragenics
1900	2020-11-01 00:00:00+00:00	10.0	Bard
1901	2020-11-01 00:00:00+00:00	28.0	Bebig
1902	2020-11-01 00:00:00+00:00	16.0	Best
1903	2020-11-01 00:00:00+00:00	15.0	BZ
1904	2020-11-01 00:00:00+00:00	9.0	CIRC
1905	2020-11-01 00:00:00+00:00	2.0	Cisbio
1906	2020-11-01 00:00:00+00:00	30.0	HTA
1907	2020-11-01 00:00:00+00:00	28.0	IsoAid
1908	2020-11-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
1909	2020-11-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
1910	2020-11-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1911	2020-11-01 00:00:00+00:00	1.0	Mayo Clinic
1912	2020-11-01 00:00:00+00:00	1.0	MP Biomedicals
1913	2020-11-01 00:00:00+00:00	6.0	PerkinElmer
1914	2020-11-01 00:00:00+00:00		Platelet Immunology Lab
1915	2020-11-01 00:00:00+00:00	10.0	Shanghai Xinke
1916	2020-11-01 00:00:00+00:00	63.0	Theragenics
1917	2020-11-01 00:00:00+00:00	1.0	ViTrax
1918	2020-12-01 00:00:00+00:00	10.0	Bard
1919	2020-12-01 00:00:00+00:00	22.0	Bebig
1920	2020-12-01 00:00:00+00:00	20.0	Best
1921	2020-12-01 00:00:00+00:00	30.0	BZ
1922	2020-12-01 00:00:00+00:00	15.0	CIRC
1923	2020-12-01 00:00:00+00:00	2.0	Cisbio
1924	2020-12-01 00:00:00+00:00	30.0	HTA
1925	2020-12-01 00:00:00+00:00	2.0	Immunotech
1926	2020-12-01 00:00:00+00:00	28.0	IsoAid
1927	2020-12-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1928	2020-12-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1929	2020-12-01 00:00:00+00:00	1.0	Mayo Clinic
1930	2020-12-01 00:00:00+00:00	1.0	MP Biomedicals
1931	2020-12-01 00:00:00+00:00	6.0	PerkinElmer
1932	2020-12-01 00:00:00+00:00	2.0	SesmaAb
1933	2020-12-01 00:00:00+00:00	50.0	Shanghai Xinke
1934	2020-12-01 00:00:00+00:00		SolidPhase
1935	2020-12-01 00:00:00+00:00	63.0	Theragenics
1936	2021-01-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1937	2021-01-01 00:00:00+00:00	24.0	Bebig
1938	2021-01-01 00:00:00+00:00	16.0	Best
1939	2021-01-01 00:00:00+00:00	23.0	BZ
1940	2021-01-01 00:00:00+00:00	31.0	CIRC
1941	2021-01-01 00:00:00+00:00	2.0	Cisbio
1942	2021-01-01 00:00:00+00:00	60.0	HTA
1943	2021-01-01 00:00:00+00:00	4.0	Immunotech
1944	2021-01-01 00:00:00+00:00	28.0	IsoAid
1945	2021-01-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1946	2021-01-01 00:00:00+00:00	1.0	Mayo Clinic
1947	2021-01-01 00:00:00+00:00	1.0	MP Biomedicals
1948	2021-01-01 00:00:00+00:00	6.0	PerkinElmer
1949	2021-01-01 00:00:00+00:00	2.0	SesmaAb
1950	2021-01-01 00:00:00+00:00	48.0	Theragenics
1951	2021-01-01 00:00:00+00:00		Valliant Group
1952	2021-02-01 00:00:00+00:00	10.0	Bard
1953	2021-02-01 00:00:00+00:00	30.0	Bebig
1954	2021-02-01 00:00:00+00:00	16.0	Best
1955	2021-02-01 00:00:00+00:00	15.0	BZ
1956	2021-02-01 00:00:00+00:00		Chemical Engineering
1957	2021-02-01 00:00:00+00:00	6.0	CIRC
1958	2021-02-01 00:00:00+00:00	2.0	Cisbio
1959	2021-02-01 00:00:00+00:00	20.0	HTA
1960	2021-02-01 00:00:00+00:00	4.0	Immunotech
1961	2021-02-01 00:00:00+00:00	21.0	IsoAid
1962	2021-02-01 00:00:00+00:00	12.0	IsoSolutions - Jaco
1963	2021-02-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1964	2021-02-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1965	2021-02-01 00:00:00+00:00	1.0	Mayo Clinic
1966	2021-02-01 00:00:00+00:00	1.0	MP Biomedicals
1967	2021-02-01 00:00:00+00:00	6.0	PerkinElmer
1968	2021-02-01 00:00:00+00:00		Platelet Immunology Lab
1969	2021-02-01 00:00:00+00:00	30.0	Shanghai Xinke
1970	2021-02-01 00:00:00+00:00		SolidPhase
1971	2021-02-01 00:00:00+00:00	54.0	Theragenics
1972	2021-02-01 00:00:00+00:00		Valliant Group
1973	2021-03-01 00:00:00+00:00	20.0	Bebig
1974	2021-03-01 00:00:00+00:00	16.0	Best
1975	2021-03-01 00:00:00+00:00	15.0	BZ
1976	2021-03-01 00:00:00+00:00	11.0	CIRC
1977	2021-03-01 00:00:00+00:00	2.0	Cisbio
1978	2021-03-01 00:00:00+00:00	30.0	HTA
1979	2021-03-01 00:00:00+00:00	1.0	Immunotech
1980	2021-03-01 00:00:00+00:00	28.0	IsoAid
1981	2021-03-01 00:00:00+00:00	3.0	IsoSolutions - Chengdu
1982	2021-03-01 00:00:00+00:00	11.0	IsoSolutions - Jaco
1983	2021-03-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1984	2021-03-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1985	2021-03-01 00:00:00+00:00	1.0	Mayo Clinic
1986	2021-03-01 00:00:00+00:00	1.0	MP Biomedicals
1987	2021-03-01 00:00:00+00:00	9.0	PerkinElmer
1988	2021-03-01 00:00:00+00:00	2.0	SesmaAb
1989	2021-03-01 00:00:00+00:00	30.0	Shanghai Xinke
1990	2021-03-01 00:00:00+00:00	54.0	Theragenics
1991	2021-03-01 00:00:00+00:00	1.0	U of Georgetown
1992	2021-04-01 00:00:00+00:00	28.0	Bebig
1993	2021-04-01 00:00:00+00:00	20.0	Best
1994	2021-04-01 00:00:00+00:00	40.0	BZ
1995	2021-04-01 00:00:00+00:00	10.0	CIRC
1996	2021-04-01 00:00:00+00:00	2.0	Cisbio
1997	2021-04-01 00:00:00+00:00	25.0	HTA
1998	2021-04-01 00:00:00+00:00	35.0	IsoAid
1999	2021-04-01 00:00:00+00:00	7.0	IsoSolutions - Chengdu
2000	2021-04-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
2001	2021-04-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2002	2021-04-01 00:00:00+00:00	2.0	Iso-Tex Diagnostics
2003	2021-04-01 00:00:00+00:00	1.0	Mayo Clinic
2004	2021-04-01 00:00:00+00:00		Molecular Medicine
2005	2021-04-01 00:00:00+00:00	1.0	MP Biomedicals
2006	2021-04-01 00:00:00+00:00	6.0	PerkinElmer
2007	2021-04-01 00:00:00+00:00	2.0	SesmaAb
2008	2021-04-01 00:00:00+00:00	30.0	Shanghai Xinke
2009	2021-04-01 00:00:00+00:00		SolidPhase
2010	2021-04-01 00:00:00+00:00	69.0	Theragenics
2011	2021-05-01 00:00:00+00:00	18.0	Bebig
2012	2021-05-01 00:00:00+00:00	16.0	Best
2013	2021-05-01 00:00:00+00:00	36.0	BZ
2014	2021-05-01 00:00:00+00:00	9.0	CIRC
2015	2021-05-01 00:00:00+00:00	2.0	Cisbio
2016	2021-05-01 00:00:00+00:00	20.0	HTA
2017	2021-05-01 00:00:00+00:00	4.0	Immunotech
2018	2021-05-01 00:00:00+00:00	28.0	IsoAid
2019	2021-05-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
2020	2021-05-01 00:00:00+00:00	1.0	Mayo Clinic
2021	2021-05-01 00:00:00+00:00	2.0	MP Biomedicals
2022	2021-05-01 00:00:00+00:00	6.0	PerkinElmer
2023	2021-05-01 00:00:00+00:00		Platelet Immunology Lab
2024	2021-05-01 00:00:00+00:00	2.0	SesmaAb
2025	2021-05-01 00:00:00+00:00	30.0	Shanghai Xinke
2026	2021-05-01 00:00:00+00:00	54.0	Theragenics
2027	2021-05-01 00:00:00+00:00	1.0	ViTrax
2028	2021-06-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
2029	2021-06-01 00:00:00+00:00	26.0	Bebig
2030	2021-06-01 00:00:00+00:00	20.0	Best
2031	2021-06-01 00:00:00+00:00	33.0	BZ
2032	2021-06-01 00:00:00+00:00	9.0	CIRC
2033	2021-06-01 00:00:00+00:00	1.0	Cisbio
2034	2021-06-01 00:00:00+00:00	60.0	HTA
2035	2021-06-01 00:00:00+00:00	4.0	Immunotech
2036	2021-06-01 00:00:00+00:00	28.0	IsoAid
2037	2021-06-01 00:00:00+00:00	4.0	IsoSolutions - Chengdu
2038	2021-06-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
2039	2021-06-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2040	2021-06-01 00:00:00+00:00	2.0	Iso-Tex Diagnostics
2041	2021-06-01 00:00:00+00:00	1.0	Mayo Clinic
2042	2021-06-01 00:00:00+00:00	1.0	MP Biomedicals
2043	2021-06-01 00:00:00+00:00	6.0	PerkinElmer
2044	2021-06-01 00:00:00+00:00	2.0	SesmaAb
2045	2021-06-01 00:00:00+00:00	40.0	Shanghai Xinke
2046	2021-06-01 00:00:00+00:00		SolidPhase
2047	2021-06-01 00:00:00+00:00	66.0	Theragenics
2048	2021-07-01 00:00:00+00:00	22.0	Bebig
2049	2021-07-01 00:00:00+00:00	16.0	Best
2050	2021-07-01 00:00:00+00:00	20.0	BZ
2051	2021-07-01 00:00:00+00:00		Chemical Engineering
2052	2021-07-01 00:00:00+00:00	5.0	CIRC
2053	2021-07-01 00:00:00+00:00	2.0	Cisbio
2054	2021-07-01 00:00:00+00:00	20.0	HTA
2055	2021-07-01 00:00:00+00:00	4.0	Immunotech
2056	2021-07-01 00:00:00+00:00	28.0	IsoAid
2057	2021-07-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
2058	2021-07-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
2059	2021-07-01 00:00:00+00:00	2.0	Mayo Clinic
2060	2021-07-01 00:00:00+00:00	1.0	MP Biomedicals
2061	2021-07-01 00:00:00+00:00	9.0	PerkinElmer
2062	2021-07-01 00:00:00+00:00	30.0	Shanghai Xinke
2063	2021-07-01 00:00:00+00:00		SolidPhase
2064	2021-07-01 00:00:00+00:00	39.0	Theragenics
2065	2021-08-01 00:00:00+00:00	18.0	Bebig
2066	2021-08-01 00:00:00+00:00	16.0	Best
2067	2021-08-01 00:00:00+00:00	23.0	BZ
2068	2021-08-01 00:00:00+00:00	6.0	CIRC
2069	2021-08-01 00:00:00+00:00	2.0	Cisbio
2070	2021-08-01 00:00:00+00:00	50.0	HTA
2071	2021-08-01 00:00:00+00:00	2.0	Immunotech
2072	2021-08-01 00:00:00+00:00	28.0	IsoAid
2073	2021-08-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
2074	2021-08-01 00:00:00+00:00	11.0	IsoSolutions - Jaco
2075	2021-08-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2076	2021-08-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2077	2021-08-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
2078	2021-08-01 00:00:00+00:00	1.0	MP Biomedicals
2079	2021-08-01 00:00:00+00:00	6.0	PerkinElmer
2080	2021-08-01 00:00:00+00:00		Platelet Immunology Lab
2081	2021-08-01 00:00:00+00:00	2.0	SesmaAb
2082	2021-08-01 00:00:00+00:00	20.0	Shanghai Xinke
2083	2021-08-01 00:00:00+00:00	54.0	Theragenics
2084	2021-09-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
2085	2021-09-01 00:00:00+00:00	36.0	Bebig
2086	2021-09-01 00:00:00+00:00	16.0	Best
2087	2021-09-01 00:00:00+00:00	15.0	BZ
2088	2021-09-01 00:00:00+00:00	10.0	CIRC
2089	2021-09-01 00:00:00+00:00	2.0	Cisbio
2090	2021-09-01 00:00:00+00:00	4.0	Immunotech
2091	2021-09-01 00:00:00+00:00	21.0	IsoAid
2092	2021-09-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2093	2021-09-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2094	2021-09-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
2095	2021-09-01 00:00:00+00:00	1.0	Mayo Clinic
2096	2021-09-01 00:00:00+00:00	1.0	MP Biomedicals
2097	2021-09-01 00:00:00+00:00	6.0	PerkinElmer
2098	2021-09-01 00:00:00+00:00	2.0	SesmaAb
2099	2021-09-01 00:00:00+00:00	10.0	Shanghai Xinke
2100	2021-09-01 00:00:00+00:00		SolidPhase
2101	2021-09-01 00:00:00+00:00	54.0	Theragenics
2102	2021-10-01 00:00:00+00:00	20.0	Bebig
2103	2021-10-01 00:00:00+00:00	20.0	Best
2104	2021-10-01 00:00:00+00:00	29.0	BZ
2105	2021-10-01 00:00:00+00:00	11.0	CIRC
2106	2021-10-01 00:00:00+00:00	1.0	Cisbio
2107	2021-10-01 00:00:00+00:00	1.0	DIAsource Immunoassays
2108	2021-10-01 00:00:00+00:00	1.0	ESR Foundation
2109	2021-10-01 00:00:00+00:00	40.0	HTA
2110	2021-10-01 00:00:00+00:00	4.0	Immunotech
2111	2021-10-01 00:00:00+00:00	35.0	IsoAid
2112	2021-10-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
2113	2021-10-01 00:00:00+00:00	-2.0	IsoSolutions - Seeds Medical
2114	2021-10-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2115	2021-10-01 00:00:00+00:00	1.0	Mayo Clinic
2116	2021-10-01 00:00:00+00:00	1.0	MP Biomedicals
2117	2021-10-01 00:00:00+00:00	6.0	PerkinElmer
2118	2021-10-01 00:00:00+00:00	2.0	SesmaAb
2119	2021-10-01 00:00:00+00:00	20.0	Shanghai Xinke
2120	2021-10-01 00:00:00+00:00	75.0	Theragenics
2121	2021-10-01 00:00:00+00:00	1.0	U of Georgetown
2122	2021-11-01 00:00:00+00:00	22.0	Bebig
2123	2021-11-01 00:00:00+00:00	16.0	Best
2124	2021-11-01 00:00:00+00:00	23.0	BZ
2125	2021-11-01 00:00:00+00:00	11.0	CIRC
2126	2021-11-01 00:00:00+00:00	3.0	Cisbio
2127	2021-11-01 00:00:00+00:00	20.0	HTA
2128	2021-11-01 00:00:00+00:00	2.0	Immunotech
2129	2021-11-01 00:00:00+00:00	28.0	IsoAid
2130	2021-11-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
2131	2021-11-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
2132	2021-11-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2133	2021-11-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2134	2021-11-01 00:00:00+00:00	1.0	Mayo Clinic
2135	2021-11-01 00:00:00+00:00	1.0	MP Biomedicals
2136	2021-11-01 00:00:00+00:00	6.0	PerkinElmer
2137	2021-11-01 00:00:00+00:00		Platelet Immunology Lab
2138	2021-11-01 00:00:00+00:00	30.0	Shanghai Xinke
2139	2021-11-01 00:00:00+00:00		SolidPhase
2140	2021-11-01 00:00:00+00:00	52.0	Theragenics
2141	2021-11-01 00:00:00+00:00	1.0	ViTrax
2142	2021-12-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
2143	2021-12-01 00:00:00+00:00	22.0	Bebig
2144	2021-12-01 00:00:00+00:00	22.0	Best
2145	2021-12-01 00:00:00+00:00	25.0	BZ
2146	2021-12-01 00:00:00+00:00	18.0	CIRC
2147	2021-12-01 00:00:00+00:00	2.0	Cisbio
2148	2021-12-01 00:00:00+00:00	40.0	HTA
2149	2021-12-01 00:00:00+00:00	2.0	Immunotech
2150	2021-12-01 00:00:00+00:00	21.0	IsoAid
2151	2021-12-01 00:00:00+00:00	12.0	IsoSolutions - Chengdu
2152	2021-12-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2153	2021-12-01 00:00:00+00:00	1.0	Mayo Clinic
2154	2021-12-01 00:00:00+00:00	1.0	MP Biomedicals
2155	2021-12-01 00:00:00+00:00	6.0	PerkinElmer
2156	2021-12-01 00:00:00+00:00	2.0	SesmaAb
2157	2021-12-01 00:00:00+00:00	20.0	Shanghai Xinke
2158	2021-12-01 00:00:00+00:00	72.0	Theragenics
2159	2022-01-01 00:00:00+00:00	22.0	Bebig
2160	2022-01-01 00:00:00+00:00	0.0	Best
2161	2022-01-01 00:00:00+00:00	20.0	BZ
2162	2022-01-01 00:00:00+00:00	21.0	CIRC
2163	2022-01-01 00:00:00+00:00	2.0	Cisbio
2164	2022-01-01 00:00:00+00:00	1.0	Curium US
2165	2022-01-01 00:00:00+00:00	20.0	HTA
2166	2022-01-01 00:00:00+00:00	0.0	Immunotech
2167	2022-01-01 00:00:00+00:00	28.0	IsoAid
2168	2022-01-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
2169	2022-01-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2170	2022-01-01 00:00:00+00:00	0.0	Material Science & Engineering
2171	2022-01-01 00:00:00+00:00	1.0	Mayo Clinic
2172	2022-01-01 00:00:00+00:00	1.0	MP Biomedicals
2173	2022-01-01 00:00:00+00:00	9.0	PerkinElmer
2174	2022-01-01 00:00:00+00:00	0.0	SesmaAb
2175	2022-01-01 00:00:00+00:00	20.0	Shanghai Xinke
2176	2022-01-01 00:00:00+00:00	0.0	SolidPhase
2177	2022-01-01 00:00:00+00:00	45.0	Theragenics
2178	2022-01-01 00:00:00+00:00	0.0	Valliant Group
2179	2022-02-01 00:00:00+00:00	22.0	Bebig
